Plate ID	Hour	Min	Second	Travel Orientation	LaneID
JRNT712	9	33	22	1	2
JRSB923	9	33	22	3	2
JR90297	9	33	23	3	3
JRAS081	9	33	23	1	2
JRRF234	9	33	25	1	3
JJAV365	9	33	25	3	2
JGP25P72	9	33	27	3	3
JF619BV	9	33	28	1	3
JR8R800	9	33	28	3	3
JR6R769	9	33	29	3	2
JGP572D2	9	33	30	1	2
JR2R010	9	33	30	3	2
JR2A956	9	33	30	3	1
JRCS017	9	33	31	1	3
JR85C66	9	33	32	2	1
wp	9	33	34	1	1
JRLF981	9	33	35	3	3
JRSE072	9	33	36	1	3
JRA1188	9	33	36	4	1
JRPV193	9	33	37	1	2
JGGJZ871	9	33	37	1	3
JGNVL128	9	33	37	3	3
JR99566	9	33	39	3	2
wp	9	33	39	1	2
JGA11823	9	33	42	3	3
JGNC9E89	9	33	42	3	1
JRYT696	9	33	43	1	3
JRVN219	9	33	44	1	2
JGGQR407	9	33	44	3	2
JRSA539	9	33	47	3	3
JRQN628	9	33	49	1	1
wp	9	33	50	1	3
JGN19G78	9	33	51	3	3
JGP23W86	9	33	54	3	1
JRWT275	9	33	57	3	3
JRT8616	9	34	10	4	2
JRXR339	9	34	10	4	3
JGPHE187	9	34	11	4	1
JGN7RS99	9	34	11	2	3
JR76777	9	34	12	1	2
JRV9837	9	34	12	4	3
JRWQ376	9	34	14	4	3
JRXG296	9	34	14	2	3
JR8A983	9	34	14	4	2
JR9G146	9	34	14	2	2
JRM2999	9	34	16	4	2
JRLJ458	9	34	17	2	3
JGP03U03	9	34	17	4	3
JRU2798	9	34	17	2	2
JGQYQ566	9	34	18	4	2
JRHL449	9	34	18	3	3
JRMZ227	9	34	19	4	2
JGGCL348	9	34	19	4	3
JRAG017	9	34	20	2	2
JGQL8P86	9	34	20	2	3
JRT8533	9	34	22	2	3
JGNH4363	9	34	26	2	1
JRHQ057	9	34	30	1	1
JRSU762	9	34	31	2	1
JRAU096	9	34	36	2	3
JRT2758	9	34	49	4	2
JRT2657	9	34	53	1	2
JR5338S	9	34	53	4	1
ZA70806	9	34	54	3	2
JRAF311	9	34	54	3	3
JR63778	9	34	56	1	3
wp	9	34	57	3	1
JR88808	9	34	58	1	2
JRN5962	9	34	59	3	1
wp	9	34	59	3	2
JRQ3651	9	35	0	3	3
JR5M320	9	35	0	1	3
JR8F229	9	35	2	3	1
JR60G07	9	35	2	1	2
HA00521	9	35	2	3	2
JR3295M	9	35	3	1	3
JGMN9005	9	35	4	3	3
JR8R588	9	35	4	1	3
JR2Y179	9	35	5	3	2
LM43Y21	9	35	5	1	2
JRRR719	9	35	7	2	2
JGJ99149	9	35	8	3	3
JRME552	9	35	8	4	3
JNKP6886	9	35	8	1	2
JRQ4449	9	35	10	1	2
JRQZ234	9	35	10	3	2
JR89H11	9	35	10	3	1
JR7853Q	9	35	12	1	2
JNGUX128	9	35	13	3	2
JR21B96	9	35	13	1	2
JGN60D17	9	35	14	1	3
JRHW919	9	35	14	3	3
JGPF3K66	9	35	15	1	2
JR68H86	9	35	17	1	2
JR80471	9	35	17	1	3
JNH93617	9	35	19	1	1
wp	9	35	19	1	2
JGN8D909	9	35	20	1	3
JR2K805	9	35	21	1	2
JRTA607	9	35	22	1	3
JNNMG995	9	35	23	1	2
JRQX986	9	35	24	3	1
JR63801	9	35	24	1	3
JR57789	9	35	26	1	2
JR90P61	9	35	29	1	3
JR21L57	9	35	33	3	3
JRV1619	9	35	36	2	1
JRTA881	9	35	49	4	2
JGE38371	9	35	49	3	2
JRT8659	9	35	51	2	3
JRT8169	9	35	51	4	1
JGQB6193	9	35	51	4	3
JRT8816	9	35	53	2	1
JGQP3Z63	9	35	54	4	2
JGP5LD59	9	35	55	4	3
JNHVV769	9	35	56	2	2
JGNA80D8	9	35	56	4	2
JGPCH178	9	35	57	4	3
JR2H277	9	35	58	3	3
JR9G379	9	35	58	4	2
JR0H377	9	36	0	4	3
JR77777	9	36	1	2	1
JGPJ1393	9	36	2	4	3
JRT2985	9	36	2	4	2
JR8R012	9	36	5	4	1
JRTA986	9	36	8	1	1
JRYX767	9	36	8	4	3
JRT8900	9	36	17	4	1
JRGR321	9	36	17	4	2
JRT2327	9	36	25	4	1
JRTA397	9	36	26	2	2
JRGS775	9	36	27	2	3
JGN9J357	9	36	27	2	1
JRPY899	9	36	28	4	1
JR97P98	9	36	34	3	3
HEML6308	9	36	35	3	2
JFEU588	9	36	35	1	2
JRRQ352	9	36	35	1	1
JDAT961	9	36	37	3	2
JR3500M	9	36	38	1	3
JGJU6351	9	36	39	1	1
JGAB5237	9	36	40	1	2
JR20S19	9	36	40	3	2
JRMR301	9	36	42	1	2
JRT8957	9	36	43	3	1
JRYH159	9	36	43	1	3
JGJW9956	9	36	44	3	2
wp	9	36	44	1	1
JRJQ227	9	36	44	1	2
JR8S133	9	36	45	1	3
JR38617	9	36	46	1	1
YP1768D	9	36	46	3	2
JRJW667	9	36	47	1	2
JRVV918	9	36	48	3	1
JGNQ6G66	9	36	48	3	2
JRQK659	9	36	48	3	3
JGP0X305	9	36	49	1	2
JGQM6133	9	36	50	3	2
JRTA395	9	36	52	1	2
JRT1888	9	36	52	1	3
JRER057	9	36	53	3	2
JR6K313	9	36	56	1	1
JRSL839	9	36	58	3	2
JAF7196	9	36	58	1	2
JR88029	9	36	59	1	3
wp	9	37	0	1	2
JRQM626	9	37	1	1	3
JR50207	9	37	4	1	3
JRLH939	9	37	6	1	3
JRU4916	9	37	8	1	3
JRUG701	9	37	8	1	2
wp	9	37	15	1	1
JR899D6	9	37	16	3	2
wp	9	37	18	1	3
JRAF356	9	37	20	1	3
JR8U516	9	37	28	4	2
HCC8203	9	37	28	4	3
JRTA355	9	37	29	2	2
MR83B89	9	37	31	1	1
JRB084P	9	37	31	2	3
JR8W277	9	37	31	4	2
JR62713	9	37	32	2	1
JRSH032	9	37	32	4	3
JR8A898	9	37	33	4	2
JRT8353	9	37	35	4	3
JNAFX391	9	37	36	2	3
JR97F50	9	37	36	4	1
JRGL408	9	37	36	4	2
JGN8Y380	9	37	37	2	1
JR98558	9	37	38	4	3
JGPMJ991	9	37	38	2	3
JGQ29775	9	37	39	2	2
JR05H66	9	37	40	4	2
JRFJ747	9	37	41	4	1
JGGEG288	9	37	42	2	2
JR02A58	9	37	43	2	2
JR7C502	9	37	44	2	1
JR2D267	9	37	52	2	1
JR81717	9	37	52	3	1
JRM9999	9	37	54	3	3
JRZG726	9	37	55	2	1
JR21807	9	37	55	4	3
JRAU096	9	37	56	4	1
JRGY886	9	37	56	2	3
JR2332C	9	37	57	3	3
WAE066J	9	37	59	4	1
JRAF028	9	38	0	2	3
JRVB361	9	38	2	4	2
JRHQ087	9	38	3	3	3
JR8G858	9	38	11	3	3
JR69988	9	38	13	1	3
JRLQ321	9	38	13	1	1
JGPE0C61	9	38	15	1	2
wp	9	38	15	3	2
JGQM7G88	9	38	16	3	2
JGNYY371	9	38	17	1	1
JRT2516	9	38	18	3	3
JGNR3487	9	38	18	3	2
JRAU101	9	38	18	4	1
JRT8695	9	38	18	1	2
JRLB202	9	38	20	1	3
HEM66078	9	38	20	1	2
JRXL787	9	38	22	1	3
JRY6772	9	38	24	2	1
JRCB317	9	38	24	1	3
JR55806	9	38	25	1	1
wp	9	38	25	1	2
JR72S17	9	38	26	1	3
JGNYM708	9	38	27	1	2
wp	9	38	27	3	2
JR69035	9	38	29	1	3
JRQU178	9	38	29	1	2
JR78S89	9	38	30	3	2
JRSJ712	9	38	31	1	3
JRJY803	9	38	32	3	2
JR6U358	9	38	32	1	2
JRT8919	9	38	32	1	1
JR77R21	9	38	33	1	2
JR37L72	9	38	33	1	3
JR80359	9	38	34	1	1
wp	9	38	34	3	2
JGNV1746	9	38	35	1	2
JR44429	9	38	36	1	2
JR92R19	9	38	36	1	1
JRN0668	9	38	36	1	3
JRSS746	9	38	37	1	3
JGKJ8983	9	38	38	1	1
JRYH891	9	38	38	2	2
JGQ5A322	9	38	38	3	2
JGLQ7139	9	38	38	1	2
JR55311	9	38	41	1	3
JGNXU121	9	38	41	1	2
JRK9999	9	38	42	1	2
JR2E851	9	38	42	3	3
JRAS399	9	38	44	1	2
JRT2091	9	38	44	1	3
JRGX002	9	38	45	3	2
JGJ38497	9	38	47	3	2
wp	9	38	47	1	2
JRHR857	9	38	50	1	3
wp	9	38	50	3	1
JNAED983	9	38	52	1	2
JGP851H9	9	38	54	1	3
wp	9	38	54	1	1
JRTA323	9	39	10	4	2
JR3080F	9	39	11	2	2
JR71R37	9	39	12	4	3
JR8D999	9	39	13	4	1
JRR2901	9	39	13	2	1
JRX8804	9	39	14	4	2
JGPA6103	9	39	14	2	3
JRVF606	9	39	15	4	3
JR58728	9	39	16	4	1
JRTA963	9	39	17	2	1
JRKF957	9	39	17	4	3
JNNJJ319	9	39	18	2	3
JT9690W	9	39	19	3	1
wp	9	39	22	4	1
JRTA879	9	39	23	2	1
JB7P257	9	39	24	2	3
JGQHP560	9	39	26	4	1
JGP6D796	9	39	28	4	3
wp	9	39	36	2	1
JRAN983	9	39	37	4	1
JRWF128	9	39	38	2	1
JR6190X	9	39	38	2	3
JRY5349	9	39	44	2	1
JGPA0X06	9	39	53	3	1
JR8688D	9	39	53	1	1
JR69961	9	39	53	3	3
JRWH710	9	39	55	3	2
JGNJ4503	9	39	55	1	2
JGQN1S98	9	39	56	3	1
JR63773	9	39	57	1	3
JR78F57	9	39	57	3	2
JA5S632	9	39	58	3	3
JRTA910	9	39	58	2	1
JR5S087	9	39	59	3	3
JRJW607	9	40	1	3	2
JGDQ028	9	40	2	1	2
JR00592	9	40	2	3	3
JR0C981	9	40	2	1	1
JRQX628	9	40	3	1	2
JRV0028	9	40	3	3	2
JRTA166	9	40	4	1	1
JRTA682	9	40	4	3	3
SJGN287	9	40	5	3	2
JR00067	9	40	6	1	2
JGLJ8607	9	40	6	3	1
JR26H67	9	40	6	3	3
JGN059S6	9	40	6	1	3
JRGT162	9	40	7	3	3
JRJZ530	9	40	7	3	2
JRVQ103	9	40	8	1	3
JRXY975	9	40	8	1	1
JR73968	9	40	10	3	3
JR2882Q	9	40	10	1	2
JRC7029	9	40	11	4	2
JRPJ230	9	40	11	1	3
JGGL6768	9	40	11	3	2
JRXD646	9	40	11	1	2
JRZR956	9	40	11	3	3
JRKB024	9	40	12	3	3
JGMG6132	9	40	13	1	2
JRUH853	9	40	13	3	2
LGL708S	9	40	13	1	3
JR9T888	9	40	15	3	2
JGQDA572	9	40	15	1	3
JR71A51	9	40	17	3	2
wp	9	40	17	1	2
JRQP522	9	40	19	3	2
JR91R76	9	40	20	1	2
wp	9	40	20	1	3
JNDYB909	9	40	21	3	3
JGCL8210	9	40	21	3	2
JGQA3775	9	40	22	1	2
JRVZ888	9	40	23	1	2
LAGH5880	9	40	23	1	3
JGP7CC89	9	40	25	3	2
JRWY660	9	40	30	3	2
JR88G86	9	40	34	1	2
JR00556	9	40	37	3	3
JRT1840	9	40	44	4	1
JRHT108	9	40	48	1	1
JRQ7988	9	40	49	2	2
JRG0023	9	40	50	4	2
JGG82900	9	40	50	2	3
JGNAR307	9	40	51	2	1
JRXF424	9	40	53	4	3
JGPE1M22	9	40	53	2	3
JRT8288	9	40	54	2	2
JR2L619	9	40	57	3	1
JRT2610	9	40	58	1	3
JR0R938	9	41	2	4	1
JR31131	9	41	4	4	3
JR6T612	9	41	4	2	2
JRSN228	9	41	12	2	1
JR82071	9	41	16	4	1
JR49359	9	41	17	2	1
JR3029T	9	41	32	3	2
JEY2011	9	41	33	3	1
JRNJ377	9	41	33	1	3
JR357Q0	9	41	34	3	2
wp	9	41	34	3	3
JGGKQ539	9	41	36	1	2
JRT8722	9	41	36	1	3
JGC30815	9	41	37	3	3
JRAF002	9	41	38	1	2
JRN1496	9	41	39	3	3
JRNF609	9	41	39	1	1
JNNKL520	9	41	40	4	3
JR6E872	9	41	41	1	3
JNMDL527	9	41	42	2	3
JR2226X	9	41	42	3	3
JGPPR769	9	41	42	3	1
JRGC041	9	41	42	1	2
JRYG027	9	41	43	1	3
JRT8865	9	41	45	2	1
JGPXV673	9	41	45	3	3
JR8E156	9	41	46	1	2
wp	9	41	46	4	1
JGGPT016	9	41	47	3	3
wp	9	41	47	3	2
JR2G488	9	41	48	1	2
JGP9GF33	9	41	49	3	1
JGPS1N79	9	41	50	1	2
JR92121	9	41	51	3	3
JR8A997	9	41	51	1	3
JR9178X	9	41	52	3	3
JRA8129	9	41	52	1	3
JR0U796	9	41	53	1	3
JGQ7S062	9	41	53	1	2
JR8V578	9	41	55	1	2
JRYN991	9	41	56	1	3
JRXQ468	9	41	57	1	2
JRZQ459	9	41	59	1	3
JGN5PT55	9	41	59	1	2
MRXV909	9	42	1	2	2
wp	9	42	1	3	2
JGN601B1	9	42	4	1	3
JR2W038	9	42	9	1	2
JR2U681	9	42	11	1	3
JRWL830	9	42	13	3	2
JR9Y102	9	42	15	3	3
JRT8873	9	42	21	4	2
JR2132R	9	42	27	3	1
JRN6268	9	42	28	1	3
JR72P08	9	42	30	2	1
JR38S68	9	42	30	2	3
JF070RB	9	42	32	4	3
JGNJ2287	9	42	32	1	3
JR6L556	9	42	33	4	1
JRT8711	9	42	34	2	3
JRMY601	9	42	34	2	1
JR7629Z	9	42	36	4	3
GUBY6347	9	42	37	2	3
JR3U216	9	42	38	2	1
wp	9	42	38	4	2
JGN984Y6	9	42	40	2	3
JGHM0726	9	42	42	4	3
HEEHJ198	9	42	42	2	2
JNMBJ100	9	42	47	4	1
JGPW3X15	9	42	55	2	1
JNHJ9079	9	42	58	2	1
JRUS139	9	43	0	1	1
JRJ0281	9	43	0	2	3
JR2239S	9	43	1	2	1
JRYE700	9	43	2	4	2
JRLH090	9	43	4	2	1
JRW1110	9	43	5	4	3
JRQX827	9	43	11	2	2
JRYC558	9	43	13	1	3
JGQH1519	9	43	14	3	2
JRCS632	9	43	15	1	2
JRNA329	9	43	15	3	3
JRGL152	9	43	16	1	1
JGQBL390	9	43	17	3	2
JR7939F	9	43	17	1	3
JRGR029	9	43	17	3	3
JR60J88	9	43	18	1	1
wp	9	43	19	1	2
WSP6650	9	43	20	1	3
JR7K190	9	43	21	1	2
JRH1014	9	43	21	1	3
JR0E781	9	43	22	3	2
JR63782	9	43	22	3	3
JR55753	9	43	24	1	2
JGKN1581	9	43	24	3	3
JR93E61	9	43	24	1	3
JR69G17	9	43	25	4	1
JGQM3F08	9	43	25	3	2
JGN6YL98	9	43	25	1	1
JR6799K	9	43	26	1	2
wp	9	43	26	1	3
JGGXP777	9	43	27	1	1
wp	9	43	27	3	3
JR7F974	9	43	28	3	2
JRLW732	9	43	30	3	2
JR7L098	9	43	30	1	2
JR69307	9	43	31	3	3
JRPU018	9	43	31	1	3
JRGZ811	9	43	31	1	2
JGPP1P63	9	43	31	3	2
wp	9	43	31	1	1
JR8802Q	9	43	33	3	2
JGPNF136	9	43	33	3	3
JRLF196	9	43	34	3	1
JJ229ZH	9	43	35	1	3
JRX4700	9	43	36	3	2
JRZG228	9	43	36	3	3
JR97429	9	43	37	3	2
JRWF019	9	43	37	1	2
JRXE223	9	43	38	1	2
JGCZ5518	9	43	38	1	3
JR0K758	9	43	39	3	3
JNDHT026	9	43	40	3	2
JGN229X7	9	43	41	1	3
wp	9	43	41	3	1
JGFL9574	9	43	42	3	3
JR61598	9	43	44	1	2
JR5V767	9	43	45	1	3
JF7L675	9	43	50	3	1
JR07A98	9	43	56	1	2
wp	9	43	56	1	3
JRQT238	9	43	59	2	1
JR0K667	9	44	8	4	2
JR5T188	9	44	8	4	3
JR77C03	9	44	9	2	2
SLHN211	9	44	10	2	3
JRTA678	9	44	10	4	1
JRPE963	9	44	11	3	2
JRT2281	9	44	11	2	2
SE158VH	9	44	12	4	3
JRQF787	9	44	13	2	3
JRT1927	9	44	13	2	2
JRSP921	9	44	14	3	3
JRP8705	9	44	14	4	1
JR61N61	9	44	15	2	1
JGN69P96	9	44	17	2	3
JR9811X	9	44	17	4	1
JGN312U3	9	44	21	2	1
JRN6328	9	44	21	2	3
JR0J062	9	44	27	2	1
JRCU771	9	44	29	2	3
JRX6838	9	44	30	1	1
wp	9	44	35	2	1
JGNWP738	9	44	37	2	2
JGNJU899	9	44	41	4	2
JGLQ9059	9	44	45	4	3
JRT2382	9	44	51	1	3
JA633JD	9	44	53	1	2
JR55N97	9	44	54	1	3
JGQ62335	9	44	55	3	3
JNJCS637	9	44	55	3	1
wp	9	44	55	3	2
JGGT1978	9	44	56	1	2
JRT2493	9	44	57	3	2
wp	9	44	57	1	3
JR8E867	9	44	58	3	3
wp	9	44	59	3	2
JGNND819	9	45	0	1	3
JRSQ801	9	45	0	3	1
wp	9	45	0	1	2
LR22111	9	45	1	1	2
wp	9	45	1	2	1
JGHL6886	9	45	2	3	2
JR9N112	9	45	2	3	3
JGQQ9D11	9	45	3	1	3
JGN915B9	9	45	3	1	2
JRT8983	9	45	4	1	3
JR92928	9	45	6	1	3
JRT2079	9	45	6	1	2
JRT8501	9	45	7	1	2
JRZF828	9	45	7	3	2
GAEJ9859	9	45	8	1	3
JRZT529	9	45	8	3	2
JR2H277	9	45	9	1	2
BG16114	9	45	9	3	2
JR87J67	9	45	9	1	1
wp	9	45	9	1	3
JRT2125	9	45	10	3	2
JR05P03	9	45	10	1	2
JRJP022	9	45	10	3	3
JR666WW	9	45	12	3	3
JGP25661	9	45	12	1	1
JR29307	9	45	13	1	3
JA19266	9	45	13	3	2
JNGGS618	9	45	14	1	2
JNNYJ562	9	45	15	4	1
JR03T07	9	45	15	3	2
JR81824	9	45	15	1	2
JGP59V55	9	45	17	3	2
JRYF123	9	45	19	3	2
JRTA668	9	45	20	3	3
WBLM593	9	45	29	1	2
JRQ3188	9	45	30	3	2
JRTA691	9	45	34	3	3
JRWP702	9	45	49	2	2
JR67L61	9	45	49	4	2
JRGH457	9	45	49	4	1
JRGU663	9	45	50	4	3
WJJ7224B	9	45	51	2	3
JRT2303	9	45	52	4	1
JRUX139	9	45	52	4	2
JR0333Q	9	45	53	4	3
JGNKK062	9	45	53	2	1
JR25361	9	45	54	2	3
JR81652	9	45	55	4	2
JGNJH535	9	45	56	2	3
JRXA908	9	45	56	2	1
JRQN278	9	45	57	2	2
JRXW807	9	45	57	4	1
JR35889	9	45	58	3	3
JRQM313	9	45	58	4	3
JR00079	9	46	1	2	2
JR53J86	9	46	1	2	3
JR93K31	9	46	1	2	1
JGGR0453	9	46	3	1	3
JRYQ333	9	46	14	2	1
JRKM751	9	46	14	4	3
JR94011	9	46	14	4	1
JGKM5858	9	46	15	3	1
JGP8R207	9	46	16	4	1
JGHM7077	9	46	17	1	1
JRLG013	9	46	18	2	1
JGN68U39	9	46	20	4	2
JR7KX47	9	46	22	2	1
JGN18D59	9	46	22	4	1
JRT8698	9	46	24	2	1
LO18980	9	46	25	4	1
JRTA966	9	46	31	4	1
JGNP6F66	9	46	32	2	1
JGKC0123	9	46	33	2	3
JRT8902	9	46	34	1	3
JAH962S	9	46	35	1	1
JRT8938	9	46	35	3	3
JNAAM989	9	46	35	3	2
JRAW888	9	46	37	1	2
JRR4588	9	46	37	3	3
JR79761	9	46	37	1	3
JR5U956	9	46	39	3	2
JR6Q697	9	46	39	1	3
JRWB536	9	46	40	1	2
JNDVA908	9	46	40	3	3
JR51F16	9	46	42	1	2
JRWP719	9	46	42	3	3
JRN5837	9	46	43	1	3
wp	9	46	43	3	2
JRVR357	9	46	44	1	2
JR76542	9	46	45	1	2
JRV5373	9	46	45	3	3
JRWL621	9	46	45	3	2
wp	9	46	46	1	3
JJ1L275	9	46	48	1	1
JRHX433	9	46	48	1	2
JR81934	9	46	49	3	2
JGNC8P99	9	46	50	1	1
JGNM5M88	9	46	50	3	2
JJ0792K	9	46	51	1	2
JRLY131	9	46	51	3	3
JGNAM686	9	46	52	1	3
wp	9	46	54	1	2
JRT8123	9	46	55	1	3
wp	9	46	55	3	2
JRTA063	9	47	1	1	3
wp	9	47	4	1	2
MK02A97	9	47	5	3	2
JR63B72	9	47	7	3	2
JRTA607	9	47	10	3	3
JRTA297	9	47	13	1	3
JR3L687	9	47	17	3	1
JR8C132	9	47	19	1	2
JR5827S	9	47	24	3	2
JNAHG798	9	47	25	3	3
JGNM9G58	9	47	30	4	3
JGQMR256	9	47	30	4	1
JR26P81	9	47	30	4	2
JRT8836	9	47	31	2	1
JA527RR	9	47	33	4	1
JRLV097	9	47	33	4	2
JRQZ977	9	47	33	4	3
JR96K99	9	47	34	2	1
JRTA399	9	47	36	4	3
JRTA812	9	47	37	4	1
JRRN111	9	47	38	2	1
JR00A60	9	47	38	2	3
JGLQU059	9	47	40	1	1
JRV2772	9	47	41	2	3
JRYH994	9	47	43	2	3
JGP860H3	9	47	48	4	2
JRT8360	9	47	54	4	1
JGNN7S78	9	47	56	4	1
JRT2927	9	48	0	4	1
LGDM066	9	48	4	3	1
JGN26392	9	48	5	2	1
JGPJP728	9	48	7	4	3
JGN6L578	9	48	9	2	1
JRHF345	9	48	13	1	3
LH8W022	9	48	14	3	3
JR3H299	9	48	15	1	2
JGP62R83	9	48	15	4	1
JGMD3399	9	48	15	3	2
MA67H18	9	48	17	1	2
JRMV502	9	48	18	3	2
JRHJ253	9	48	19	3	1
JR7321D	9	48	19	1	2
JR5H112	9	48	19	3	3
JGNK8017	9	48	21	3	2
wp	9	48	21	1	1
JRFX731	9	48	22	1	2
JR5110R	9	48	23	3	2
JRTA185	9	48	24	3	3
JR68321	9	48	24	2	3
JR63752	9	48	26	1	3
JRAA068	9	48	27	3	3
JRYB597	9	48	27	1	2
JR37G29	9	48	29	1	2
JRT2758	9	48	29	2	2
JRKU737	9	48	30	1	2
JR96P93	9	48	30	1	3
JR3700W	9	48	31	3	1
JR8F318	9	48	33	1	2
JNQJ3003	9	48	33	1	1
JRQU118	9	48	34	3	2
JR8210K	9	48	35	3	2
JRW0026	9	48	36	1	1
JR06977	9	48	37	3	2
JNK13507	9	48	42	1	2
JRMF819	9	48	50	1	1
JR28S67	9	48	53	3	2
JR95009	9	49	8	2	2
wp	9	49	8	3	3
JR8G577	9	49	9	4	2
JR9321S	9	49	9	2	1
JR55K09	9	49	11	2	2
JRRR719	9	49	11	4	2
JR6289R	9	49	12	1	2
JGNAK666	9	49	12	4	3
JRPM503	9	49	12	2	3
JFP2957	9	49	14	4	2
JGY06256	9	49	14	4	3
wp	9	49	14	1	1
JR9J573	9	49	16	4	3
JRX3866	9	49	17	2	3
JRT8830	9	49	18	4	3
JR58H23	9	49	19	4	2
JR63801	9	49	20	3	1
JRMB666	9	49	21	4	3
wp	9	49	21	1	3
JGP59159	9	49	22	4	1
JRN8792	9	49	28	4	1
JR63729	9	49	29	2	1
JR5E528	9	49	31	4	3
JRVW017	9	49	36	2	1
JRW0829	9	49	40	2	1
JGA80981	9	49	42	4	2
JA614A8	9	49	48	2	3
JRZ8110	9	49	51	1	2
wp	9	49	52	1	3
JR22N08	9	49	53	3	2
wp	9	49	53	3	3
JR32S18	9	49	54	3	3
JRRY717	9	49	54	2	1
MK30A02	9	49	54	1	2
JRTM686	9	49	54	1	3
JGPSX171	9	49	55	3	1
JRA0967	9	49	56	3	2
JRK0088	9	49	56	1	3
JRQU079	9	49	57	3	3
wp	9	49	58	1	2
JRRA116	9	49	59	1	3
JR4E848	9	50	0	4	1
JGPJZ515	9	50	0	3	3
JR73968	9	50	1	1	2
wp	9	50	1	3	2
wp	9	50	1	1	3
JGN4C855	9	50	2	3	2
JRV3727	9	50	2	2	2
JR71D13	9	50	2	3	3
JRZQ234	9	50	4	1	3
wp	9	50	5	3	3
JR69999	9	50	6	3	3
JR7P234	9	50	6	3	2
JRSG049	9	50	8	3	2
JR4X110	9	50	8	1	2
JR66379	9	50	10	3	1
wp	9	50	10	1	2
JRGK302	9	50	12	3	2
JR90780	9	50	12	1	2
JGY09089	9	50	14	3	2
JRT8939	9	50	15	1	2
JR8M886	9	50	15	1	3
wp	9	50	16	3	3
JR91909	9	50	17	1	2
JRWH867	9	50	17	3	2
JR3S376	9	50	20	1	3
JRZV086	9	50	21	1	2
JR83B89	9	50	21	3	2
JRJR233	9	50	21	3	3
JR0E073	9	50	24	1	3
JR63467	9	50	24	3	2
JRMX369	9	50	25	1	2
JRSD057	9	50	27	1	3
JRLQ066	9	50	29	1	3
wp	9	50	29	1	2
JRSZ186	9	50	31	3	2
JRRB863	9	50	32	1	3
JAD165N	9	50	35	1	1
JRT2893	9	50	43	1	1
JRWK337	9	50	49	4	2
LAA83M92	9	50	50	2	2
JR8L119	9	50	50	4	3
YEBS8S56	9	50	51	2	3
JRT8072	9	50	51	2	1
JGNP0005	9	50	52	2	2
JRG8176	9	50	53	4	3
JRGT180	9	50	53	4	2
JRTA965	9	50	54	2	2
JRZU756	9	50	54	3	3
JRT9203	9	50	54	2	1
LBX203W	9	50	54	3	1
JGN7RS99	9	50	55	4	2
JREZ311	9	50	56	4	3
LAB19A44	9	50	56	2	1
JRAD918	9	50	57	4	2
JRZJ198	9	50	58	4	3
JRUD806	9	50	58	2	3
JR9907H	9	50	59	4	2
JNKXX055	9	51	1	2	3
JNQG7253	9	51	1	4	3
JA046FD	9	51	3	4	2
JGN0D956	9	51	8	3	3
JR29L11	9	51	10	4	1
JRRU039	9	51	14	4	1
JR82K71	9	51	14	2	3
JR37817	9	51	16	2	1
JR8G098	9	51	20	2	2
JR73607	9	51	22	2	1
JGPF0H79	9	51	27	4	1
JRRM601	9	51	27	2	1
JRHR654	9	51	29	4	3
JRXX066	9	51	32	3	3
JR66502	9	51	33	3	2
JR8923F	9	51	33	1	3
JRTC117	9	51	33	4	2
JRTD183	9	51	33	1	2
HA00521	9	51	34	1	1
JGNXY481	9	51	35	3	3
JRN4408	9	51	36	3	1
JRMB592	9	51	36	1	2
JGYJ7799	9	51	36	3	2
JR5V701	9	51	37	3	2
JGNVH008	9	51	37	1	1
JRTA769	9	51	38	3	3
JR69969	9	51	39	1	3
JR30E92	9	51	39	1	2
JRSR367	9	51	40	3	3
JR0A577	9	51	40	1	1
JR2N561	9	51	42	1	3
JB19866	9	51	42	3	3
JR0P738	9	51	42	1	2
JR6G726	9	51	43	3	2
JR83C38	9	51	44	1	2
wp	9	51	44	1	1
JR07E58	9	51	45	1	3
JR2M032	9	51	45	3	2
JGP820U6	9	51	47	3	2
JREE066	9	51	49	1	2
JR63675	9	51	50	3	3
JR76A79	9	51	51	3	2
JRT8117	9	51	52	1	2
JNCU5061	9	51	53	1	1
JRZ5067	9	51	55	1	3
JRM9508	9	51	55	1	2
JRQ5899	9	51	57	1	2
JRVQ810	9	51	57	1	3
JR0W006	9	51	58	3	2
JRMN588	9	51	59	1	2
JRLF636	9	51	59	1	3
JR5557E	9	52	0	1	2
HEBG5133	9	52	2	1	2
JRAL320	9	52	4	1	1
JIL39H39	9	52	4	1	2
JNNQ6175	9	52	8	1	2
JRST718	9	52	8	1	3
JR4455A	9	52	17	3	2
JRVN596	9	52	19	1	1
JR80359	9	52	26	3	3
JRT8876	9	52	30	4	2
JRLF007	9	52	30	2	1
JGMK5103	9	52	30	2	2
JRT8080	9	52	30	2	3
JRN6036	9	52	31	4	1
JR5378E	9	52	31	4	3
JRGA027	9	52	32	3	1
JRTA969	9	52	32	4	2
JRQE789	9	52	32	2	2
JR9K057	9	52	35	2	1
JRT2968	9	52	35	4	1
JR8R012	9	52	35	2	3
JGNNE816	9	52	37	2	2
JR80992	9	52	38	2	3
JGJ74821	9	52	39	4	1
JR85316	9	52	41	2	3
JRLB455	9	52	43	2	1
JR5W292	9	52	44	2	3
JR20N07	9	52	47	2	2
JGN10AM9	9	52	54	1	1
wp	9	52	54	2	1
JNKKP568	9	53	1	2	1
JRZZ613	9	53	11	2	1
